  301.16000       375
       59.877330      0.20757900       252.14082   3.8250607e-06   1.6909106e-06
       58.891570      0.23718600       253.07822   3.8326940e-06   1.8553374e-06
       57.902150      0.27101600       254.01562   3.8537838e-06   2.0234954e-06
       56.909070      0.30967100       254.95302   3.8888601e-06   2.1996252e-06
       55.912340      0.35383900       255.89042   3.9113910e-06   2.3912773e-06
       54.911930      0.40430800       256.82782   3.9210106e-06   2.5994421e-06
       53.907880      0.46197500       257.76523   3.9150162e-06   2.8277187e-06
       52.900590      0.52786700       258.47963   3.9067326e-06   3.0902839e-06
       51.890540      0.60315700       259.18585   3.8941643e-06   3.3716095e-06
       50.877770      0.68918500       259.87831   3.8762229e-06   3.6731048e-06
       49.862580      0.78748400       260.42514   3.8415676e-06   4.0207734e-06
       48.845240      0.89980400       260.97197   3.8063479e-06   4.4152127e-06
       47.825900       1.0281400       261.47169   3.7699223e-06   4.8502079e-06
       46.804890       1.1747900       261.79224   3.7300788e-06   5.3425191e-06
       45.782670       1.3423500       262.11279   3.6863318e-06   5.8995766e-06
       44.760110       1.5338100       261.96693   3.6343691e-06   6.5032047e-06
       43.739950       1.7525800       260.87384   3.5681017e-06   7.1619262e-06
       42.724080       2.0025500       259.78075   3.4968768e-06   7.8979056e-06
       41.713320       2.2881800       258.23838   3.4201112e-06   8.6746278e-06
       40.709680       2.6145400       256.15066   3.3376368e-06   9.4896918e-06
       39.714180       2.9874500       254.06294   3.2667185e-06   1.0334621e-05
       38.727140       3.4135600       251.80188   3.1956254e-06   1.1147916e-05
       37.749210       3.9004400       249.40067   3.1252168e-06   1.1927564e-05
       36.780740       4.4567600       246.95429   3.0606726e-06   1.2605281e-05
       35.822020       5.0924300       244.40683   2.9953842e-06   1.3233306e-05
       34.873330       5.8187700       241.80597   2.9361918e-06   1.3812220e-05
       33.934860       6.6487000       239.17645   2.8956510e-06   1.4294331e-05
       33.006000       7.5970100       236.88060   2.8483743e-06   1.4954831e-05
       32.085590       8.6805800       234.84357   2.6773015e-06   1.5432011e-05
       31.172830       9.9187000       232.95831   2.4195386e-06   1.5763138e-05
       31.081980       10.051800       232.78438   2.3937624e-06   1.5770724e-05
       30.991120       10.186800       232.60872   2.3679860e-06   1.5785551e-05
       30.900400       10.323500       232.44805   2.3422098e-06   1.5806768e-05
       30.809700       10.462100       232.29181   2.3164336e-06   1.5801678e-05
       30.719110       10.602500       232.10533   2.2906575e-06   1.5820055e-05
       30.628580       10.744800       231.93972   2.2648811e-06   1.5809809e-05
       30.538110       10.889000       231.76407   2.2391048e-06   1.5806445e-05
       30.447680       11.035200       231.59565   2.2133286e-06   1.5848818e-05
       30.357350       11.183300       231.43473   2.1875519e-06   1.5843566e-05
       30.267070       11.333400       231.26818   2.1617757e-06   1.5854041e-05
       30.176860       11.485500       231.13255   2.1359994e-06   1.5843767e-05
       30.086680       11.639700       230.97849   2.1102232e-06   1.5834308e-05
       29.996590       11.795900       230.86159   2.0844470e-06   1.5808383e-05
       29.906500       11.954300       230.66045   2.0586669e-06   1.5796833e-05
       29.816540       12.114700       230.54618   2.0466746e-06   1.5784391e-05
       29.726610       12.277300       230.42866   2.0370767e-06   1.5753544e-05
       29.636710       12.442100       230.27800   2.0274840e-06   1.5697441e-05
       29.546880       12.609100       230.14173   2.0178865e-06   1.5660081e-05
       29.457070       12.778400       230.00846   2.0082906e-06   1.5637754e-05
       29.367360       12.949900       229.84002   1.9986916e-06   1.5574899e-05
       29.277710       13.123700       229.65878   1.9890963e-06   1.5483437e-05
       29.188090       13.299900       229.51807   1.9795001e-06   1.5416062e-05
       29.098580       13.478400       229.30090   1.9699049e-06   1.5344150e-05
       29.009140       13.659300       229.11778   1.9603054e-06   1.5252571e-05
       28.919740       13.842700       228.95060   1.9507126e-06   1.5201395e-05
       28.830430       14.028500       228.79448   1.9092764e-06   1.5158396e-05
       28.741160       14.216800       228.69502   1.8561625e-06   1.5088227e-05
       28.651960       14.407600       228.54751   2.1088653e-06   1.5014046e-05
       28.562800       14.601000       228.39980   2.1224688e-06   1.4923862e-05
       28.473690       14.797000       228.24181   2.0851336e-06   1.4836964e-05
       28.384660       14.995600       228.10215   2.0478061e-06   1.4738387e-05
       28.295670       15.196900       227.92535   2.0170957e-06   1.4651952e-05
       28.206810       15.400800       227.69697   2.1829107e-06   1.4555772e-05
       28.117960       15.607600       227.49790   2.1787729e-06   1.4460529e-05
       28.029250       15.817000       227.32658   2.1355231e-06   1.4362617e-05
       27.940530       16.029400       227.19627   2.0919452e-06   1.4258577e-05
       27.851920       16.244500       227.04813   2.0764689e-06   1.4141156e-05
       27.763320       16.462600       226.92547   2.0705923e-06   1.4041476e-05
       27.674830       16.683500       226.76011   2.1074320e-06   1.3922588e-05
       27.586340       16.907500       226.65265   2.1578027e-06   1.3790333e-05
       27.497940       17.134400       226.47464   2.1973629e-06   1.3671707e-05
       27.409590       17.364400       226.32758   2.2266070e-06   1.3565572e-05
       27.321290       17.597500       226.18907   2.2544521e-06   1.3444449e-05
       27.233060       17.833700       226.00900   2.2602620e-06   1.3307515e-05
       27.144920       18.073000       225.84678   2.2579015e-06   1.3167251e-05
       27.056810       18.315600       225.69111   2.2294469e-06   1.3033214e-05
       26.968750       18.561500       225.51279   2.1973241e-06   1.2882847e-05
       26.880810       18.810600       225.31450   2.1669759e-06   1.2731363e-05
       26.792910       19.063100       225.15319   2.1336143e-06   1.2597632e-05
       26.705070       19.319000       225.01408   2.1061247e-06   1.2443956e-05
       26.617290       19.578300       224.85469   2.1006652e-06   1.2283168e-05
       26.529580       19.841100       224.68039   2.1389374e-06   1.2119969e-05
       26.441950       20.107400       224.49313   2.1471675e-06   1.1949153e-05
       26.354380       20.377300       224.29561   2.1366961e-06   1.1796077e-05
       26.266900       20.650800       224.08775   2.1339698e-06   1.1622805e-05
       26.179490       20.928000       223.86697   2.1188597e-06   1.1470167e-05
       26.092170       21.208900       223.67131   2.1044980e-06   1.1308751e-05
       26.004920       21.493600       223.45996   2.0948252e-06   1.1145083e-05
       25.917760       21.782100       223.29104   2.0863268e-06   1.0973916e-05
       25.830650       22.074500       223.09329   2.0869133e-06   1.0794978e-05
       25.743640       22.370800       222.85470   2.0931677e-06   1.0611668e-05
       25.656740       22.671000       222.62054   2.1073370e-06   1.0439858e-05
       25.569910       22.975300       222.39998   2.1765339e-06   1.0270988e-05
       25.483160       23.283700       222.19392   2.1935596e-06   1.0100033e-05
       25.396470       23.596300       221.99318   2.1853120e-06   9.9271784e-06
       25.309890       23.913000       221.79212   2.1885736e-06   9.7549212e-06
       25.223370       24.234000       221.61162   2.1985964e-06   9.5826562e-06
       25.136960       24.559200       221.32990   2.2032758e-06   9.4181381e-06
       25.050620       24.888900       221.13481   2.1868434e-06   9.2502549e-06
       24.964360       25.223000       220.94299   2.1601659e-06   9.0730943e-06
       24.878190       25.561500       220.76608   2.1378188e-06   8.9101124e-06
       24.792070       25.904600       220.59043   2.1222137e-06   8.7325361e-06
       24.706030       26.252300       220.38195   2.1099029e-06   8.5687288e-06
       24.620070       26.604700       220.15626   2.0897724e-06   8.3956709e-06
       24.534210       26.961800       219.90945   2.0859167e-06   8.2325551e-06
       24.448440       27.323700       219.66886   2.0834129e-06   8.0529506e-06
       24.362750       27.690500       219.42780   2.0827096e-06   7.8912365e-06
       24.277190       28.062100       219.20049   2.0909330e-06   7.7171551e-06
